feature_set,sampling_file,training_set,model,grid_row,step,estimate_LogLoss,estimate_MSE,estimate_R2_Score,estimate_AUC,ci_lower_LogLoss,ci_lower_MSE,ci_lower_R2_Score,ci_lower_AUC,ci_upper_LogLoss,ci_upper_MSE,ci_upper_R2_Score,ci_upper_AUC,evaluation_set,estimate_F1_Score,ci_lower_F1_Score,ci_upper_F1_Score,threshold_F1_Score,selection_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.426418343802788,0.129630632780746,-0.0478168009528486,0.648618182262394,0.424452767196902,0.128904276633611,-0.0506830617217513,0.646623784587199,0.428363352961122,0.130287139180637,-0.0439807973456712,0.65108142115526,evaluation_set,0.313409802495882,0.309900537634968,0.31589845198516,0.292410154401843,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.368684698265045,0.114277001581471,0.0762880682522886,0.741129340087004,0.36687042878589,0.113617741853446,0.0740982755809385,0.739021077943043,0.370610813526182,0.114897093484717,0.0787561692403618,0.743366346107995,evaluation_set,0.377260453758189,0.374661831192792,0.379460947277531,0.205035654503381,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.3634590237963,0.112263200650886,0.0925658137479122,0.751078993590921,0.361571841774973,0.111635694729817,0.0904821534727976,0.749153492875987,0.365411034179057,0.112864527479946,0.094810634385555,0.753047359036873,evaluation_set,0.391494764826379,0.388840203113911,0.394064226349577,0.210583903842964,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.357058431204983,0.11081014193564,0.104311026294863,0.760416844279297,0.355237179413254,0.110174913365137,0.102394397574852,0.758658512757343,0.358982636295754,0.111435787025986,0.106055802112237,0.762237434306751,evaluation_set,0.400845492176262,0.398239430392912,0.403313969027966,0.20018823438811,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.355680292861184,0.110564934567311,0.10629306090151,0.762657640653075,0.353865597453834,0.10993221959968,0.104460805087586,0.760985110854641,0.357352039639526,0.111172282691972,0.108045629211002,0.764477197292655,evaluation_set,0.401501773339071,0.398682950563692,0.404106849108445,0.200850203567765,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_2000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.355518740848514,0.110540822095592,0.106487964316217,0.762910115106437,0.353709421471624,0.10990043232778,0.104638060388833,0.76125801552878,0.357194984805982,0.111144665062613,0.1082063842274,0.764734635991512,evaluation_set,0.401576527260784,0.398880588129903,0.404115605742203,0.200671327726383,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_3000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.355472853298666,0.110532044328541,0.106558915846682,0.763029590939178,0.353696763498251,0.109893089486386,0.104713645030267,0.761385303486385,0.357140018348213,0.111131919260345,0.108286460008781,0.764841279558249,evaluation_set,0.401388450615336,0.398639256826029,0.40385732745711,0.190870630621202,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.371094580690031,0.115299094882406,0.0680263903611372,0.735003149045054,0.369017174418861,0.11458775238381,0.0658914959484702,0.733051155205017,0.372908191372949,0.115885207499199,0.0706266442921404,0.737277778668486,evaluation_set,0.378888822930413,0.37642769816502,0.381211079274145,0.189299221095017,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_5000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.364250474420916,0.112709209093252,0.0889606848578306,0.748637764034159,0.362432997124723,0.11210174783784,0.0868585852234091,0.746547008512603,0.366182769203963,0.113338931238226,0.0909547313629441,0.750653045588246,evaluation_set,0.390918221443803,0.38867349489903,0.393267612702115,0.191544226453146,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_50000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.358193973857693,0.111068043291916,0.102226384969761,0.758515056264944,0.356338996763311,0.110415432909261,0.100310072892318,0.75687252360034,0.360165849437441,0.111695539508674,0.104046932061624,0.760363599169362,evaluation_set,0.398948111714432,0.396250492781077,0.401648397982127,0.190404062263381,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.355773047885811,0.110581866302991,0.106156200062878,0.762494592874242,0.353952113289933,0.109951983919079,0.104301149823889,0.760828992120849,0.35746629576832,0.111182779561554,0.107951739896162,0.764372232481362,evaluation_set,0.401495640150538,0.398888549756024,0.403938038462939,0.200390840716346,evaluation_set
ego_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.35547018459637,0.11052961020719,0.106578591082329,0.763068140967783,0.353690474618154,0.109888824508237,0.104747471047,0.761437758929781,0.357145366681393,0.111127923823208,0.108325110348149,0.764892745245568,evaluation_set,0.401434575843085,0.398525638445992,0.404002570333418,0.200713146246273,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.366237042591782,0.111383414963322,0.0996772055917404,0.754593059090243,0.364603011064656,0.110729594807325,0.0970071034725047,0.752398403358278,0.367949270650625,0.112017224733378,0.102549698390979,0.756650680976246,evaluation_set,0.39081640210334,0.388188556126502,0.393053843717771,0.14917232475142,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.337491770547478,0.104749824050589,0.153297155289633,0.806608675308045,0.335789849062463,0.104090173021213,0.150501738017641,0.804913717230021,0.339170166143491,0.105332317020872,0.156828647791349,0.808579107869982,evaluation_set,0.469798828137399,0.466964182337441,0.473127751820429,0.223133103941708,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.328482351851465,0.101564481630198,0.179044582678337,0.816141171132047,0.326718076468917,0.100921103129981,0.175872480952119,0.814258310819289,0.330413738994019,0.102172406039122,0.18221180810364,0.817972305944909,evaluation_set,0.489932415646956,0.486685466425826,0.492771110650654,0.230221706951301,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.323233539225322,0.100144366238263,0.190523511192691,0.824055079089357,0.321451268484417,0.0995337209989866,0.187323932693582,0.822041767464846,0.325121719380064,0.100767294882281,0.193819441101415,0.825917565473949,evaluation_set,0.49475414622381,0.49124502446276,0.497566830521685,0.240202144877134,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.321659743314607,0.0996816013207648,0.194264084273645,0.82608674914903,0.31998703431909,0.099093726925888,0.191035187094544,0.824066030621408,0.323536644000076,0.100271887823931,0.197517334294423,0.827973705849803,evaluation_set,0.496542774812826,0.493124473025987,0.499781051315088,0.250163802798482,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_2000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.321510002816626,0.0996164852386242,0.194790423792441,0.826281408210413,0.319824304450957,0.099027994478021,0.191631558345388,0.824201097638025,0.323355515421096,0.100199651453303,0.197994106038326,0.828069788632613,evaluation_set,0.49676497237146,0.49321915367037,0.499991168793946,0.250414842957218,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_3000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.321360171765231,0.0995520961354922,0.195310887070393,0.826506273023743,0.319723110578548,0.0989621180534161,0.19197503022343,0.824446308757832,0.323245263908854,0.100146144615375,0.198421905697199,0.828357599429841,evaluation_set,0.496765948060542,0.493206148276566,0.499580069182282,0.26048376441029,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.341263426779554,0.105011113149201,0.151185130519267,0.795985996025058,0.339364231688832,0.104335744172092,0.148365765716048,0.794006994812208,0.342989407377484,0.105563487408004,0.15473396828002,0.798131909634938,evaluation_set,0.468496429463828,0.465222664794934,0.471304964808047,0.229310012966029,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_5000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.330271755904641,0.102022492801931,0.175342434578994,0.814065258132077,0.328385048487851,0.101372957786507,0.172127404399203,0.812175635813172,0.33221477409043,0.10268511224741,0.178486056046126,0.815994261538538,evaluation_set,0.486240705992353,0.48317834001971,0.489335418013541,0.210630783197413,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_50000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.324492278112338,0.100537360898141,0.187346897776005,0.822417442016433,0.322618767051645,0.0998728449023949,0.184325125315051,0.820517076987997,0.326403447775879,0.101138803880629,0.190545247506302,0.824267297544922,evaluation_set,0.493604175837998,0.49010849669501,0.496290695688956,0.230110910648878,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.321931067850781,0.099756395979972,0.193659511890885,0.825720773889646,0.32024683866067,0.0991649212643132,0.190499803860625,0.823650036198255,0.32379778093844,0.100358593763114,0.196778386855881,0.827613170446107,evaluation_set,0.49581069942823,0.492289217055526,0.498704562965684,0.260419769077863,evaluation_set
ego_partner_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.321292900557472,0.0995413803876828,0.19539750348465,0.82660447721286,0.319594042804655,0.0989459891347937,0.192188397355877,0.824569756194292,0.323156584142529,0.100121920795896,0.198594156180273,0.828476481579717,evaluation_set,0.496835039179152,0.493535196311184,0.500107201063342,0.250042158735205,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.356405272302508,0.106922184039136,0.135737761765983,0.779352102991803,0.355015241270813,0.106388711674415,0.132816616557605,0.77764262348682,0.35775395003823,0.107451088358589,0.137845890082376,0.781219578829395,evaluation_set,0.48934526847165,0.486411525107134,0.49257727688907,0.34243314392544,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.315875414420659,0.0950298780787349,0.231864408069223,0.827640135737685,0.314171866206306,0.0944064403904134,0.228946416742714,0.825997866595455,0.317524628592835,0.0956162611812244,0.234489441841881,0.829164059355989,evaluation_set,0.519893784364943,0.51704340272197,0.523091029227455,0.272796810350882,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_10000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.305730592483777,0.0930018125078784,0.248257456016244,0.844506714650284,0.304069525257104,0.0923956519244006,0.245407218528466,0.842562870324261,0.307483238039389,0.0936095317884579,0.251038549131783,0.846069828454434,evaluation_set,0.530625139107272,0.527053180543707,0.53386319835081,0.261136660585332,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_100000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.300948634512614,0.0917295121751976,0.258541581271543,0.851356725581057,0.299114835301374,0.0910883530498187,0.255098564994255,0.84963141673196,0.302669602887481,0.0923257106925079,0.261704139152097,0.852763995311448,evaluation_set,0.537475581505123,0.533716017252755,0.540651339553991,0.280158172112672,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_1000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.298963119433616,0.0912291740670747,0.262585862045323,0.853937990647934,0.29719799823826,0.090605774520477,0.259307660134472,0.852234338785326,0.300744686969965,0.0918372033872355,0.265624535946155,0.855359530555483,evaluation_set,0.540728816456778,0.537250064052881,0.543770765041372,0.270149054279164,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_2000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.298781481381717,0.0912020465898942,0.262805136037492,0.854238861114895,0.297028616791615,0.0905645984273577,0.259346230515126,0.852540121473444,0.300536507208904,0.0918026686011046,0.265811266682184,0.85571321071807,evaluation_set,0.540770917300415,0.537225184939013,0.543981278005396,0.280081987082079,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_3000000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.29857120604978,0.0911369423584478,0.263331379765994,0.854501319010909,0.296841088026454,0.0905193152361216,0.26002420438132,0.852841480490255,0.300333922569943,0.0917433586148413,0.266407123999749,0.85594174025114,evaluation_set,0.54078056946671,0.537051010400439,0.544441778056118,0.270114182448464,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.323580053557736,0.0967004946616082,0.218360654473837,0.817229931013781,0.321883488890835,0.0961260788699302,0.215811237326894,0.815770520604726,0.325285490801836,0.0972985608134888,0.221006658320097,0.818881558221673,evaluation_set,0.515209727470393,0.511776899925544,0.518399813692741,0.242798194329683,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_5000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.3108142618606,0.0945514904265149,0.235731261208884,0.838205421096041,0.309032602020498,0.0939607504866534,0.233001689003555,0.83642006807663,0.312531261617039,0.0951666766583986,0.238077398326226,0.83968888882952,evaluation_set,0.519616505173383,0.516416703298861,0.522710672099165,0.270786859788517,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_50000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.302543813624485,0.0921059549801448,0.255498758081066,0.849054999537276,0.300706810103852,0.0914756768764843,0.252330927942815,0.847315023712324,0.304248444524448,0.0926923517887266,0.258622267260882,0.850562186469153,evaluation_set,0.535400457336804,0.531861595242793,0.539184096580593,0.270128577329191,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,train_sample_n_500000,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.299500554300455,0.091354088460879,0.261576167055017,0.853205786812987,0.297739753047586,0.0907375923314278,0.258400872761956,0.851552894537738,0.301287077204018,0.0919619168224617,0.264680222355335,0.854603243400555,evaluation_set,0.539147441237188,0.535572022793701,0.542610730749123,0.280223587918385,evaluation_set
ego_partner_hhchildren_AS,pmt_train_and_evaluation_samples_seed_1_241016.csv,training_set,catboost,"learning_rate=NA,subsample=0.8,depth=6",1000,0.29856519409969,0.0911521043897986,0.263208823616687,0.854546883595692,0.296862538745438,0.0905392334052511,0.259835221631838,0.852886067750166,0.300382091203564,0.0917731471377345,0.266293319007681,0.855965128392026,evaluation_set,0.541090152806263,0.537039765323679,0.54491813334264,0.280081831436746,evaluation_set
